1675116783887,8,5,30037800,11264,11264
1675116784887,26,4,28947512,43008,43008
1675116785888,53,3,35461112,94208,95232
1675116786888,92,2,39991304,167936,166912
1675116787889,140,2,44800032,261120,262144
1675116788890,199,3,27318584,375808,375808
1675116789891,267,4,34490424,510976,512000
1675116790892,347,1,38452368,668672,667648
1675116791892,435,4,46830848,844800,843776
1675116792893,532,4,31275424,1036288,1040384
1675116793893,631,1,34970424,1238016,1238016
1675116794893,731,1,39130016,1444864,1440768
1675116795894,831,1,43748504,1649664,1650688
1675116796895,931,2,48850136,1855488,1855488
1675116797895,1031,2,54390384,2051072,2059264
1675116798895,1128,3,34875712,2259968,2251776
1675116799896,1227,2,41318312,2451456,2457600
1675116800897,1327,2,48214480,2633728,2666496
1675116801898,1427,2,55247096,2652160,2754560
1675116802899,1527,2,62267992,2652160,2747392
1675116803899,1627,3,38610480,2652160,2754560
1675116804900,1726,2,45638384,2652160,2753536
1675116805900,1794,2,52667592,2652160,2754560
1675116806901,1794,2,59637872,2624512,2754560
1675116807902,1794,2,66595080,2647040,2721792
1675116808903,1794,2,73582952,2652160,2754560
1675116809903,1793,3,44540720,2652160,2753536
1675116810904,1794,2,51505736,2624512,2749440
1675116811904,1793,2,58464760,2652160,2731008
1675116812905,1793,2,65450768,2652160,2754560
1675116813906,1793,2,72435944,2652160,2754560
1675116814906,1793,3,39870776,2652160,2754560
1675116815907,1794,2,46839976,2647040,2749440
1675116816907,1795,2,53818768,2652160,2754560
1675116817908,1793,2,60793024,2652160,2754560
1675116818908,1792,1,67745104,2652160,2751488
1675116819909,1792,2,74713792,2652160,2754560
1675116820910,1792,3,41216512,2652160,2754560
1675116821910,1791,1,48177480,2647040,2753536
1675116822911,1791,2,55140720,2648064,2749440
1675116823912,1791,1,62088064,2652160,2751488
1675116824913,1791,2,69084920,2652160,2754560
1675116825913,1791,2,76089408,2652160,2750464
1675116826913,1791,3,41853240,2652160,2754560
1675116827914,1791,1,48875288,2652160,2753536
1675116828914,1792,2,55877912,2651136,2754560
1675116829915,1794,2,62863888,2642944,2753536
1675116830915,1794,2,69827672,2652160,2745344
1675116831916,1794,1,76851920,2651136,2754560
1675116832916,1794,2,83812400,2652160,2752512
1675116833917,1793,3,48398976,2652160,2753536
1675116834917,1793,2,55404920,2652160,2754560
1675116835918,1793,1,62378624,2652160,2754560
1675116836919,1793,1,69367568,2652160,2754560
1675116837919,1794,1,76337776,2652160,2754560
1675116838919,1794,1,83306656,2652160,2754560
1675116839919,1792,3,46539216,2650112,2749440
1675116840920,1792,2,53510304,2649088,2754560
1675116841920,1792,1,60483288,2652160,2751488
1675116842921,1791,2,67454184,2652160,2754560
1675116843922,1791,2,74416472,2652160,2753536
1675116844922,1794,1,81385120,2652160,2754560
1675116845923,1794,2,88355672,2652160,2754560
1675116846923,1791,3,50267672,2652160,2751488
1675116847924,1791,2,57239936,2652160,2754560
1675116848925,1791,1,64215312,2652160,2753536
1675116849926,1791,1,71193496,2652160,2754560
1675116850927,1790,1,78154768,2639872,2754560
1675116851928,1790,3,51306088,2652160,2741248
1675116852929,1793,1,58285016,2652160,2754560
1675116853930,1794,1,65262808,2652160,2754560
1675116854931,1794,1,72247160,2652160,2754560
1675116855931,1793,1,79216792,2652160,2753536
1675116856932,1793,2,86196248,2652160,2754560
1675116857933,1794,1,93174496,2652160,2754560
1675116858934,1794,3,53293248,2652160,2754560
1675116859935,1794,2,60291864,2644992,2754560
1675116860935,1795,1,67261568,2652160,2747392
1675116861935,1792,1,74211160,2647040,2751488
1675116862936,1792,1,81186680,2652160,2749440
1675116863936,1792,1,88166416,2652160,2754560
1675116864937,1792,1,95140304,2652160,2754560
1675116865939,1791,3,54070824,2652160,2753536
1675116866939,1791,1,61099712,2652160,2754560
1675116867940,1794,1,68132344,2652160,2754560
1675116868941,1794,1,75162184,2652160,2754560
1675116869941,1794,1,82187056,2652160,2754560
1675116870942,1794,1,89211128,2652160,2754560
1675116871943,1791,1,96204016,2652160,2750464
1675116872943,1790,3,54351968,2636800,2753536
1675116873944,1790,1,61363376,2652160,2739200
1675116874944,1790,1,68388600,2652160,2754560
1675116875946,1790,1,75413160,2652160,2754560
1675116876946,1794,1,82386328,2652160,2754560
1675116877947,1793,3,52388880,2652160,2753536
1675116878948,1794,1,59365880,2652160,2754560
1675116879948,1794,1,66341440,2652160,2754560
1675116880949,1794,1,73311048,2652160,2754560
1675116881950,1794,1,80280344,2652160,2754560
1675116882951,1793,1,87249408,2652160,2754560
1675116883952,1788,1,94157248,2644992,2747392
1675116884953,1775,1,101023728,2652160,2741248
1675116885954,1752,3,55621400,2652160,2723840
1675116886954,1718,1,62343624,2652160,2719744
1675116887955,1674,1,68973136,2652160,2709504
1675116888956,1627,1,75517544,2652160,2699264
1675116889956,1575,1,81980456,2652160,2688000
1675116890957,1523,1,88357112,2652160,2677760
1675116891958,1473,2,54298264,2652160,2668544
1675116892958,1422,1,60517784,2652160,2657280
1675116893958,1376,1,66675472,2630656,2652160
1675116894959,1341,1,72823424,2652160,2630656
1675116895960,1316,1,78997224,2652160,2652160
1675116896960,1300,1,85171208,2652160,2652160
1675116897961,1295,1,91342816,2652160,2652160
1675116898961,1295,1,97483584,2622464,2652160
1675116899962,1295,1,103611064,2641920,2612224
1675116900963,1295,2,55596024,2652160,2657280
1675116901964,1295,1,61762544,2652160,2647040
1675116902964,1295,1,67944144,2652160,2652160
1675116903965,1295,1,74119720,2652160,2652160
1675116904965,1295,1,80360544,2652160,2652160
1675116905966,1295,1,86464064,2652160,2652160
1675116906966,1295,1,92635592,2652160,2652160
1675116907967,1295,1,98806800,2652160,2652160
1675116908968,1295,2,52753072,2590720,2626560
1675116909969,1295,1,59030616,2654208,2673664
1675116910970,1295,1,65112576,2650112,2633728
1675116911970,1295,1,71239952,2652160,2613248
1675116912971,1295,1,77428328,2652160,2652160
1675116913972,1295,1,83602904,2652160,2652160
1675116914972,1295,1,89858552,2652160,2652160
1675116915972,1295,1,95965560,2652160,2652160
