1675118418845,9,5,23908992,13312,13312
1675118419846,28,2,28322896,47104,47104
1675118420846,57,2,33362312,101376,101376
1675118421847,95,1,36338416,175104,176128
1675118422848,143,3,43382224,266240,266240
1675118423848,201,5,29311552,380928,379904
1675118424849,269,3,36151120,516096,516096
1675118425850,347,4,45129192,669696,669696
1675118426850,434,5,31233160,841728,842752
1675118427851,532,4,40199024,1035264,1038336
1675118428851,630,5,51140264,1239040,1236992
1675118429851,731,5,35217240,1432576,1443840
1675118430852,831,4,45950448,1642496,1633280
1675118431853,929,4,57439304,1851392,1847296
1675118432853,1030,6,41375136,2058240,2058240
1675118433854,1133,3,52259112,2258944,2268160
1675118434854,1232,6,67463592,2472960,2463744
1675118435855,1333,7,51244784,2638848,2678784
1675118436856,1435,6,39822400,2652160,2756608
1675118437857,1535,6,56220640,2652160,2754560
1675118438858,1633,6,72429912,2652160,2752512
1675118439859,1733,7,51587808,2650112,2753536
1675118440860,1795,6,67866976,2650112,2754560
1675118441861,1794,5,82834152,2652160,2755584
1675118442861,1794,6,56135704,2649088,2750464
1675118443862,1788,5,70761544,2644992,2746368
1675118444863,1792,5,85776088,2652160,2748416
1675118445864,1794,6,56888536,2650112,2756608
1675118446865,1793,6,73189856,2652160,2754560
1675118447866,1791,5,87942464,2652160,2752512
1675118448867,1793,7,58090416,2652160,2756608
1675118449868,1796,5,72903712,2652160,2756608
1675118450868,1799,3,85594648,2639872,2753536
1675118451869,1798,6,53554696,2652160,2742272
1675118452869,1798,6,70555784,2652160,2754560
1675118453870,1798,6,87291384,2652160,2754560
1675118454870,1795,6,53117416,2652160,2753536
1675118455871,1792,6,70137544,2636800,2753536
1675118456872,1794,5,85251656,2652160,2740224
1675118457872,1791,7,102204408,2641920,2751488
1675118458872,1793,5,66861104,2652160,2746368
1675118459874,1788,5,82013144,2611200,2750464
1675118460875,1791,3,94732400,2652160,2714624
1675118461875,1791,6,57783176,2652160,2754560
1675118462876,1795,3,70702208,2652160,2757632
1675118463877,1796,6,87299024,2652160,2755584
1675118464878,1796,6,103809624,2652160,2753536
1675118465878,1799,8,66768824,2652160,2755584
1675118466879,1800,3,79663408,2652160,2755584
1675118467880,1799,5,94950632,2652160,2756608
1675118468880,1796,6,111482016,2652160,2752512
1675118469880,1797,7,71850424,2652160,2754560
1675118470881,1796,3,84796272,2652160,2754560
1675118471882,1793,6,101378936,2652160,2753536
1675118472883,1793,3,114329488,2652160,2755584
1675118473883,1797,5,70094008,2652160,2756608
1675118474884,1799,3,83086000,2652160,2756608
1675118475885,1800,3,96085360,2652160,2756608
1675118476886,1799,5,111382864,2640896,2751488
1675118477887,1800,5,64807504,2652160,2756608
1675118478888,1800,5,79910776,2652160,2745344
1675118479889,1798,5,96587880,2652160,2754560
1675118480890,1794,5,113258392,2652160,2753536
1675118481891,1797,7,68176400,2652160,2753536
1675118482892,1793,6,85505016,2652160,2752512
1675118483892,1790,6,102215760,2644992,2753536
1675118484893,1786,6,119307336,2652160,2751488
1675118485894,1788,7,71746856,2652160,2747392
1675118486894,1786,6,89035312,2652160,2752512
1675118487895,1788,5,104465392,2652160,2754560
1675118488895,1789,3,117631560,2652160,2753536
1675118489896,1792,3,130878096,2652160,2754560
1675118490897,1794,6,80138984,2652160,2756608
1675118491899,1795,4,95409048,2652160,2755584
1675118492899,1798,6,112879104,2652160,2755584
1675118493900,1796,6,130396264,2652160,2753536
1675118494901,1798,8,79631440,2652160,2755584
1675118495901,1797,5,96586496,2652160,2754560
1675118496902,1798,5,112009096,2652160,2756608
1675118497902,1797,4,127351576,2652160,2754560
1675118498903,1795,7,73600920,2652160,2752512
1675118499904,1793,4,88784264,2652160,2752512
1675118500905,1794,3,102039048,2652160,2755584
1675118501906,1794,3,115444768,2652160,2756608
1675118502907,1795,6,78417560,2652160,2756608
1675118503908,1799,4,93812480,2652160,2756608
1675118504908,1802,5,110800888,2652160,2754560
1675118505909,1802,4,126034008,2652160,2755584
1675118506909,1801,3,139518016,2652160,2755584
1675118507909,1798,8,84454568,2652160,2753536
1675118508910,1796,4,99888000,2652160,2754560
1675118509910,1793,4,115271920,2652160,2751488
1675118510911,1792,4,130714688,2652160,2754560
1675118511913,1791,7,89939608,2652160,2754560
1675118512914,1793,5,105786496,2652160,2755584
1675118513915,1793,4,121122648,2652160,2754560
1675118514915,1795,3,134556152,2652160,2756608
1675118515915,1799,3,148172728,2652160,2755584
1675118516917,1797,8,88879856,2648064,2752512
1675118517918,1795,5,105893216,2652160,2753536
1675118518918,1784,2,117260000,2652160,2739200
1675118519918,1764,2,128548992,2652160,2736128
1675118520919,1734,2,139762192,2652160,2724864
1675118521920,1698,4,90492968,2652160,2715648
1675118522921,1651,2,101465336,2652160,2705408
1675118523922,1602,2,112240672,2652160,2694144
1675118524923,1551,2,122860008,2652160,2682880
1675118525924,1500,2,133425936,2652160,2672640
1675118526925,1450,2,143792432,2652160,2664448
1675118527925,1400,2,154181616,2652160,2654208
1675118528925,1359,2,164360512,2632704,2652160
1675118529926,1329,4,88834832,2634752,2650112
1675118530926,1309,2,99130808,2652160,2617344
1675118531927,1297,2,109349312,2652160,2652160
1675118532927,1295,2,119705744,2652160,2652160
1675118533928,1295,2,129913344,2652160,2652160
1675118534929,1295,2,140174520,2652160,2652160
1675118535930,1295,2,150507576,2652160,2652160
1675118536931,1295,2,160701672,2652160,2652160
1675118537932,1295,4,88312240,2652160,2652160
1675118538932,1295,2,98484440,2652160,2652160
1675118539933,1295,2,108840000,2652160,2652160
1675118540933,1295,2,119118528,2652160,2652160
1675118541933,1295,2,129313656,2652160,2652160
1675118542934,1295,2,139662864,2652160,2652160
1675118543935,1295,2,149840912,2651136,2652160
1675118544936,1295,2,160175392,2652160,2651136
1675118545936,1295,4,88046016,2652160,2652160
1675118546937,1295,2,98215344,2652160,2652160
1675118547938,1295,2,108570768,2652160,2652160
1675118548938,1295,2,118756648,2640896,2652160
1675118549939,1295,2,129035632,2599936,2630656
1675118550939,1295,2,139206032,2652160,2610176
1675118551940,1295,2,149481984,2652160,2652160
1675118552941,1295,2,159773840,2652160,2652160
1675118553942,1295,4,87734312,2647040,2652160
1675118554943,1295,2,98072704,2604032,2620416
1675118555943,1295,2,108280824,2652160,2630656
1675118556944,1295,2,118645152,2652160,2652160
1675118557945,1295,2,128928464,2652160,2652160
1675118558946,1295,2,139172296,2652160,2652160
1675118559947,1295,2,149704120,2652160,2652160
1675118560948,1295,2,159866784,2652160,2652160
1675118561948,1295,4,88048992,2652160,2652160
1675118562949,1295,2,98341736,2652160,2652160
1675118563950,1295,2,108555376,2652160,2652160
1675118564950,1295,2,118996224,2652160,2652160
1675118565951,1295,2,129097704,2652160,2652160
1675118566952,1295,2,139422928,2652160,2652160
1675118567953,1295,2,149669392,2652160,2652160
1675118568954,1295,2,159827808,2652160,2652160
1675118569954,1295,4,87763904,2652160,2652160
1675118570954,1295,2,97870568,2652160,2652160
1675118571955,1295,2,108067992,2629632,2652160
1675118572956,1295,1,118309832,2652160,2652160
1675118573956,1295,2,128410384,2652160,2629632
1675118574957,1295,2,138863728,2652160,2652160
1675118575957,1295,2,149003936,2652160,2652160
1675118576957,1295,2,159161736,2652160,2652160
1675118577958,1295,4,87188632,2652160,2652160
1675118578959,1295,1,97385104,2652160,2652160
1675118579959,1295,2,107813224,2652160,2652160
1675118580960,1295,2,117986104,2652160,2652160
1675118581961,1295,2,128145656,2652160,2652160
1675118582961,1295,2,138297112,2598912,2648064
1675118583962,1295,2,148436360,2652160,2603008
1675118584963,1295,2,158863600,2652160,2652160
1675118585963,1295,4,87346800,2652160,2652160
1675118586964,1295,2,97506704,2652160,2652160
1675118587965,1295,2,107720376,2652160,2652160
1675118588966,1295,2,117946504,2652160,2652160
1675118589966,1295,2,128355568,2652160,2652160
1675118590967,1295,2,138409224,2652160,2652160
1675118591968,1295,2,148533760,2652160,2652160
1675118592968,1295,2,158742112,2650112,2652160
1675118593969,1295,4,86814672,2652160,2650112
1675118594970,1295,2,97212488,2652160,2652160
1675118595971,1295,2,107279512,2652160,2652160
1675118596971,1295,1,117404712,2652160,2652160
1675118597972,1295,2,127588408,2652160,2652160
1675118598973,1295,2,137737000,2652160,2652160
1675118599974,1295,2,148115264,2652160,2652160
1675118600974,1295,2,158101712,2626560,2652160
1675118601974,1295,4,85765944,2650112,2624512
1675118602975,1295,2,95923528,2652160,2652160
1675118603976,1295,2,106106720,2652160,2652160
1675118604976,1295,2,116453864,2652160,2652160
1675118605977,1295,2,126479160,2652160,2652160
1675118606977,1295,2,136589016,2652160,2652160
1675118607978,1295,2,146756480,2652160,2652160
1675118608978,1295,1,156917936,2652160,2652160
1675118609979,1295,4,84898408,2652160,2652160
1675118610980,1295,2,94965016,2652160,2652160
1675118611980,1295,2,105102120,2652160,2652160
1675118612981,1295,2,115303592,2652160,2652160
1675118613982,1295,2,125513104,2652160,2652160
1675118614982,1295,2,135948280,2652160,2652160
1675118615983,1295,2,146004928,2652160,2652160
1675118616984,1295,2,156149752,2652160,2652160
1675118617985,1295,4,84310600,2652160,2652160
1675118618986,1295,2,94561872,2652160,2652160
1675118619987,1295,2,104993984,2652160,2652160
1675118620987,1295,2,115073064,2652160,2652160
1675118621988,1295,2,125259600,2652160,2652160
1675118622989,1295,1,135486264,2652160,2652160
1675118623990,1295,2,145718592,2652160,2652160
1675118624991,1295,2,156177784,2652160,2652160
1675118625991,1295,4,84647496,2650112,2652160
1675118626992,1295,2,94849552,2652160,2652160
1675118627993,1295,2,105009064,2652160,2650112
1675118628993,1295,1,115182088,2652160,2652160
1675118629994,1295,2,125568080,2652160,2652160
1675118630994,1295,2,135588968,2652160,2652160
1675118631995,1295,2,145697112,2646016,2652160
1675118632995,1295,2,155857800,2652160,2646016
1675118633996,1295,4,83852224,2652160,2652160
1675118634996,1295,2,94261312,2652160,2652160
1675118635996,1295,2,104302184,2652160,2652160
1675118636997,1295,1,114407616,2652160,2652160
1675118637997,1295,2,124591552,2652160,2652160
1675118638999,1295,2,134760168,2652160,2652160
1675118639999,1295,1,145155296,2652160,2652160
1675118641000,1295,2,155172576,2652160,2652160
1675118642001,1295,4,82901264,2652160,2652160
1675118643002,1295,2,93089360,2652160,2652160
1675118644003,1295,2,103245632,2652160,2652160
1675118645004,1295,2,113635400,2652160,2652160
1675118646005,1295,2,123654128,2652160,2652160
1675118647005,1295,1,133693472,2643968,2652160
1675118648006,1295,2,143850776,2652160,2652160
1675118649007,1295,2,153950880,2652160,2643968
1675118650007,1295,4,81943336,2652160,2652160
1675118651007,1295,2,91950584,2652160,2652160
1675118652008,1295,2,101968976,2613248,2649088
1675118653009,1295,1,112067936,2652160,2616320
1675118654010,1295,1,122199776,2652160,2652160
1675118655011,1295,2,132534600,2652160,2652160
1675118656011,1295,4,82379400,2652160,2652160
1675118657012,1295,2,92498856,2652160,2652160
1675118658013,1295,2,102669520,2652160,2652160
1675118659013,1295,1,112825416,2652160,2652160
1675118660013,1295,2,123168248,2652160,2652160
1675118661015,1295,2,133174992,2652160,2652160
1675118662016,1295,2,143274472,2652160,2652160
1675118663017,1295,2,153426152,2652160,2652160
1675118664020,1295,3,163548200,2652160,2652160
1675118665021,1295,3,91081976,2652160,2652160
1675118666022,1295,1,101099304,2652160,2652160
1675118667022,1295,2,111172720,2652160,2652160
1675118668023,1295,1,121309128,2652160,2652160
1675118669024,1295,2,131496128,2652160,2652160
1675118670025,1295,2,141782440,2652160,2652160
1675118671026,1295,2,151805336,2652160,2652160
1675118672027,1295,2,161887624,2652160,2652160
1675118673027,1295,4,89639368,2652160,2652160
1675118674027,1295,2,99847568,2652160,2652160
1675118675027,1295,1,110104928,2652160,2652160
1675118676028,1295,2,120053144,2652160,2652160
1675118677028,1295,1,130130720,2652160,2652160
1675118678029,1295,2,140383176,2652160,2652160
1675118679030,1295,2,150671504,2652160,2652160
1675118680031,1295,2,161015232,2652160,2652160
1675118681031,1295,4,88432112,2652160,2652160
1675118682032,1295,2,98294984,2541568,2651136
1675118683033,1295,2,108395728,2635776,2548736
1675118684034,1295,2,118644544,2652160,2629632
1675118685035,1295,2,129016456,2652160,2652160
1675118686036,1295,2,139174368,2652160,2652160
1675118687036,1295,2,149247616,2652160,2652160
1675118688038,1295,1,159529976,2652160,2652160
1675118689038,1295,4,87242464,2652160,2652160
1675118690038,1295,2,97682936,2652160,2652160
1675118691039,1295,2,107860840,2652160,2652160
1675118692039,1295,2,117796368,2652160,2652160
1675118693040,1295,1,128025296,2652160,2652160
1675118694040,1295,2,138260976,2652160,2652160
1675118695041,1295,2,148569784,2652160,2652160
1675118696042,1295,2,158584928,2652160,2652160
1675118697042,1295,4,86672568,2652160,2652160
1675118698043,1295,2,96838184,2652160,2652160
1675118699044,1295,2,107008024,2597888,2597888
1675118700045,1295,1,117219568,2652160,2652160
1675118701045,1295,2,127269952,2652160,2652160
1675118702045,1295,1,137160992,2652160,2652160
1675118703046,1295,2,147330480,2652160,2652160
1675118704046,1295,1,157607576,2652160,2652160
1675118705047,1295,4,85805256,2651136,2652160
1675118706048,1295,2,95870656,2652160,2652160
1675118707048,1295,1,105804584,2640896,2651136
1675118708049,1295,1,115937856,2641920,2642944
1675118709050,1295,2,126235560,2652160,2656256
1675118710051,1295,1,136385592,2652160,2635776
1675118711051,1295,1,146527088,2652160,2652160
1675118712052,1295,2,156373144,2642944,2642944
1675118713052,1295,4,84731656,2652160,2652160
1675118714053,1295,2,95020784,2652160,2652160
1675118715054,1295,1,105104432,2652160,2652160
1675118716055,1295,1,115458200,1854464,2652160
1675118717056,1295,0,118644792,0,528384
1675118718056,1295,0,120361320,0,0
1675118719057,1295,0,121969392,0,0
1675118720058,1295,0,123529056,0,0
1675118721059,516,0,125276992,0,0
